Rk,Player,Age,Team,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
101.0,Dalton Kincaid,24.0,BUF,TE,16.0,11.0,91.0,73.0,673.0,9.2,2.0,29.0,61.5,51.0,4.6,42.1,80.2,7.4,0.0,0.0,0.0,0.0,,,,0.0,0.0,73.0,9.2,673.0,2.0,1.0,
102.0,Zach Charbonnet,22.0,SEA,RB,16.0,2.0,40.0,33.0,209.0,6.3,0.0,7.0,45.0,39.0,2.1,13.1,82.5,5.2,108.0,462.0,1.0,32.0,49.1,23.0,4.3,28.9,6.8,141.0,4.8,671.0,1.0,0.0,
103.0,Kyle Pitts,23.0,ATL,TE,17.0,15.0,90.0,53.0,667.0,12.6,3.0,35.0,52.2,39.0,3.1,39.2,58.9,7.4,1.0,-4.0,0.0,0.0,0.0,-4.0,-4.0,-0.2,0.1,54.0,12.3,663.0,3.0,0.0,
104.0,Justin Fields,24.0,CHI,QB,13.0,13.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,124.0,657.0,4.0,43.0,52.4,39.0,5.3,50.5,9.5,124.0,5.3,657.0,4.0,10.0,
105.0,Tee Higgins,24.0,CIN,WR,12.0,11.0,76.0,42.0,656.0,15.6,5.0,33.0,53.9,80.0,3.5,54.7,55.3,8.6,0.0,0.0,0.0,0.0,,,,0.0,0.0,42.0,15.6,656.0,5.0,0.0,
106.0,Antonio Gibson,25.0,WAS,RB,16.0,2.0,59.0,48.0,389.0,8.1,2.0,19.0,44.1,41.0,3.0,24.3,81.4,6.6,65.0,265.0,1.0,13.0,43.1,16.0,4.1,16.6,4.1,113.0,5.8,654.0,3.0,4.0,
107.0,Curtis Samuel,27.0,WAS,WR,16.0,13.0,91.0,62.0,613.0,9.9,4.0,26.0,50.5,37.0,3.9,38.3,68.1,6.7,7.0,39.0,1.0,4.0,71.4,15.0,5.6,2.4,0.4,69.0,9.4,652.0,5.0,0.0,
108.0,Elijah Moore,23.0,CLE,WR,17.0,12.0,104.0,59.0,640.0,10.8,2.0,29.0,42.3,42.0,3.5,37.6,56.7,6.2,9.0,11.0,0.0,2.0,33.3,19.0,1.2,0.6,0.5,68.0,9.6,651.0,2.0,2.0,
109.0,Dalton Schultz,27.0,HOU,TE,15.0,8.0,88.0,59.0,635.0,10.8,5.0,35.0,52.3,31.0,3.9,42.3,67.0,7.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,59.0,10.8,635.0,5.0,1.0,
110.0,Jaxon Smith-Njigba,21.0,SEA,WR,17.0,3.0,93.0,63.0,628.0,10.0,4.0,29.0,47.3,35.0,3.7,36.9,67.7,6.8,0.0,0.0,0.0,0.0,,,,0.0,0.0,63.0,10.0,628.0,4.0,0.0,
111.0,Tyler Conklin,28.0,NYJ,TE,17.0,12.0,87.0,61.0,621.0,10.2,0.0,27.0,44.8,37.0,3.6,36.5,70.1,7.1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,62.0,10.0,621.0,0.0,0.0,
112.0,Khalil Shakir,23.0,BUF,WR,17.0,10.0,45.0,39.0,611.0,15.7,2.0,26.0,73.3,81.0,2.3,35.9,86.7,13.6,1.0,10.0,0.0,1.0,100.0,10.0,10.0,0.6,0.1,40.0,15.5,621.0,2.0,1.0,
113.0,Ty Chandler,25.0,MIN,RB,17.0,4.0,25.0,21.0,159.0,7.6,0.0,7.0,48.0,19.0,1.2,9.4,84.0,6.4,102.0,461.0,3.0,20.0,45.1,31.0,4.5,27.1,6.0,123.0,5.0,620.0,3.0,0.0,
114.0,Wan'Dale Robinson,22.0,NYG,WR,15.0,8.0,78.0,60.0,525.0,8.8,1.0,29.0,53.8,33.0,4.0,35.0,76.9,6.7,9.0,87.0,1.0,4.0,66.7,32.0,9.7,5.8,0.6,69.0,8.9,612.0,2.0,0.0,
115.0,Josh Reynolds,28.0,DET,WR,17.0,13.0,64.0,40.0,608.0,15.2,5.0,32.0,56.3,33.0,2.4,35.8,62.5,9.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,40.0,15.2,608.0,5.0,1.0,
116.0,Jalen Hurts,25.0,PHI,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,157.0,605.0,15.0,68.0,61.1,24.0,3.9,35.6,9.2,157.0,3.9,605.0,15.0,9.0,PB
117.0,Demario Douglas,23.0,NWE,WR,14.0,7.0,79.0,49.0,561.0,11.4,0.0,26.0,45.6,42.0,3.5,40.1,62.0,7.1,8.0,41.0,0.0,2.0,62.5,20.0,5.1,2.9,0.6,57.0,10.6,602.0,0.0,3.0,
118.0,Marquise Brown,26.0,ARI,WR,14.0,14.0,101.0,51.0,574.0,11.3,4.0,32.0,42.6,41.0,3.6,41.0,50.5,5.7,2.0,23.0,0.0,1.0,50.0,29.0,11.5,1.6,0.1,53.0,11.3,597.0,4.0,0.0,
119.0,Dallas Goedert,28.0,PHI,TE,14.0,14.0,83.0,59.0,592.0,10.0,3.0,33.0,60.2,49.0,4.2,42.3,71.1,7.1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,60.0,9.9,593.0,3.0,0.0,
120.0,Justice Hill,26.0,BAL,RB,16.0,5.0,39.0,28.0,206.0,7.4,1.0,8.0,30.8,24.0,1.8,12.9,71.8,5.3,84.0,387.0,3.0,19.0,48.8,41.0,4.6,24.2,5.3,112.0,5.3,593.0,4.0,1.0,
121.0,Josh Palmer,24.0,LAC,WR,10.0,6.0,61.0,38.0,581.0,15.3,2.0,22.0,47.5,79.0,3.8,58.1,62.3,9.5,1.0,6.0,0.0,0.0,100.0,6.0,6.0,0.6,0.1,39.0,15.1,587.0,2.0,1.0,
122.0,Miles Sanders,26.0,CAR,RB,16.0,5.0,41.0,27.0,154.0,5.7,0.0,8.0,39.0,14.0,1.7,9.6,65.9,3.8,129.0,432.0,1.0,24.0,40.3,48.0,3.3,27.0,8.1,156.0,3.8,586.0,1.0,2.0,
123.0,Jonnu Smith,28.0,ATL,TE,17.0,6.0,70.0,50.0,582.0,11.6,3.0,26.0,51.4,60.0,2.9,34.2,71.4,8.3,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,51.0,11.4,582.0,3.0,1.0,
124.0,Dontayvion Wicks,22.0,GNB,WR,15.0,6.0,58.0,39.0,581.0,14.9,4.0,29.0,62.1,35.0,2.6,38.7,67.2,10.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,40.0,14.6,582.0,4.0,3.0,
125.0,Jaleel McLaughlin,23.0,DEN,RB,17.0,3.0,36.0,31.0,160.0,5.2,2.0,5.0,38.9,22.0,1.8,9.4,86.1,4.4,76.0,410.0,1.0,16.0,53.9,38.0,5.4,24.1,4.5,107.0,5.3,570.0,3.0,0.0,
126.0,Noah Brown,27.0,HOU,WR,10.0,7.0,55.0,33.0,567.0,17.2,2.0,24.0,52.7,75.0,3.3,56.7,60.0,10.3,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-0.1,0.1,34.0,16.6,566.0,2.0,0.0,
127.0,Odell Beckham Jr.,31.0,BAL,WR,14.0,6.0,64.0,35.0,565.0,16.1,3.0,27.0,50.0,51.0,2.5,40.4,54.7,8.8,0.0,0.0,0.0,0.0,,,,0.0,0.0,35.0,16.1,565.0,3.0,1.0,
128.0,Michael Wilson,23.0,ARI,WR,13.0,12.0,58.0,38.0,565.0,14.9,3.0,29.0,56.9,69.0,2.9,43.5,65.5,9.7,0.0,0.0,0.0,0.0,,,,0.0,0.0,38.0,14.9,565.0,3.0,0.0,
129.0,Kalif Raymond,29.0,DET,WR,17.0,3.0,44.0,35.0,489.0,14.0,1.0,20.0,65.9,41.0,2.1,28.8,79.5,11.1,7.0,75.0,0.0,2.0,71.4,40.0,10.7,4.4,0.4,42.0,13.4,564.0,1.0,1.0,
130.0,Roschon Johnson,22.0,CHI,RB,15.0,0.0,40.0,34.0,209.0,6.1,0.0,6.0,27.5,24.0,2.3,13.9,85.0,5.2,81.0,352.0,2.0,16.0,43.2,29.0,4.3,23.5,5.4,115.0,4.9,561.0,2.0,1.0,
131.0,Darren Waller,31.0,NYG,TE,12.0,11.0,74.0,52.0,552.0,10.6,1.0,25.0,56.8,29.0,4.3,46.0,70.3,7.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,52.0,10.6,552.0,1.0,0.0,
132.0,Zamir White,24.0,LVR,RB,17.0,4.0,19.0,15.0,98.0,6.5,0.0,4.0,52.6,15.0,0.9,5.8,78.9,5.2,104.0,451.0,1.0,19.0,51.0,43.0,4.3,26.5,6.1,119.0,4.6,549.0,1.0,1.0,
133.0,Kenneth Gainwell,24.0,PHI,RB,16.0,2.0,37.0,30.0,183.0,6.1,0.0,11.0,48.6,19.0,1.9,11.4,81.1,4.9,84.0,364.0,2.0,19.0,39.3,32.0,4.3,22.8,5.3,114.0,4.8,547.0,2.0,3.0,
134.0,Mark Andrews,28.0,BAL,TE,10.0,9.0,61.0,45.0,544.0,12.1,6.0,27.0,62.3,38.0,4.5,54.4,73.8,8.9,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.1,46.0,11.8,544.0,6.0,1.0,
135.0,K.J. Osborn,26.0,MIN,WR,16.0,12.0,75.0,48.0,540.0,11.3,3.0,28.0,45.3,47.0,3.0,33.8,64.0,7.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,48.0,11.3,540.0,3.0,1.0,
136.0,Chigoziem Okonkwo,24.0,TEN,TE,17.0,11.0,77.0,54.0,528.0,9.8,1.0,25.0,48.1,39.0,3.2,31.1,70.1,6.9,2.0,6.0,0.0,1.0,50.0,4.0,3.0,0.4,0.1,56.0,9.5,534.0,1.0,0.0,
137.0,Rondale Moore,23.0,ARI,WR,17.0,8.0,62.0,40.0,352.0,8.8,1.0,17.0,38.7,48.0,2.4,20.7,64.5,5.7,28.0,178.0,1.0,5.0,46.4,45.0,6.4,10.5,1.6,68.0,7.8,530.0,2.0,1.0,
138.0,DJ Chark,27.0,CAR,WR,15.0,11.0,66.0,35.0,525.0,15.0,5.0,22.0,43.9,47.0,2.3,35.0,53.0,8.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,35.0,15.0,525.0,5.0,2.0,
139.0,Josh Allen,27.0,BUF,QB,17.0,17.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,111.0,524.0,15.0,57.0,65.8,23.0,4.7,30.8,6.5,111.0,4.7,524.0,15.0,7.0,AP MVP-5AP OPoY-6
140.0,Jahan Dotson,23.0,WAS,WR,17.0,16.0,83.0,49.0,518.0,10.6,4.0,27.0,48.2,33.0,2.9,30.5,59.0,6.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,49.0,10.6,518.0,4.0,0.0,
141.0,Dameon Pierce,23.0,HOU,RB,14.0,7.0,17.0,13.0,101.0,7.8,0.0,3.0,52.9,27.0,0.9,7.2,76.5,5.9,145.0,416.0,2.0,14.0,37.9,22.0,2.9,29.7,10.4,158.0,3.3,517.0,2.0,0.0,
142.0,Tutu Atwell,24.0,LAR,WR,16.0,14.0,67.0,39.0,483.0,12.4,3.0,26.0,47.8,44.0,2.4,30.2,58.2,7.2,5.0,31.0,0.0,2.0,60.0,22.0,6.2,1.9,0.3,44.0,11.7,514.0,3.0,0.0,
143.0,Alec Pierce,23.0,IND,WR,17.0,16.0,65.0,32.0,514.0,16.1,2.0,24.0,46.2,58.0,1.9,30.2,49.2,7.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,32.0,16.1,514.0,2.0,0.0,
144.0,Rico Dowdle,25.0,DAL,RB,16.0,0.0,22.0,17.0,144.0,8.5,2.0,6.0,40.9,32.0,1.1,9.0,77.3,6.5,89.0,361.0,2.0,17.0,47.2,21.0,4.1,22.6,5.6,106.0,4.8,505.0,4.0,0.0,
145.0,D'Onta Foreman,27.0,CHI,RB,9.0,8.0,16.0,11.0,77.0,7.0,1.0,6.0,43.8,17.0,1.2,8.6,68.8,4.8,109.0,425.0,4.0,24.0,53.2,22.0,3.9,47.2,12.1,120.0,4.2,502.0,5.0,1.0,
146.0,Logan Thomas,32.0,WAS,TE,16.0,15.0,78.0,55.0,496.0,9.0,4.0,21.0,56.4,29.0,3.4,31.0,70.5,6.4,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,56.0,8.9,498.0,4.0,2.0,
147.0,Tyler Higbee,30.0,LAR,TE,15.0,15.0,70.0,47.0,495.0,10.5,2.0,26.0,57.1,33.0,3.1,33.0,67.1,7.1,0.0,0.0,0.0,0.0,,,,0.0,0.0,47.0,10.5,495.0,2.0,0.0,
148.0,Kareem Hunt,28.0,CLE,RB,15.0,2.0,21.0,15.0,84.0,5.6,0.0,5.0,38.1,13.0,1.0,5.6,71.4,4.0,135.0,411.0,9.0,38.0,45.9,16.0,3.0,27.4,9.0,150.0,3.3,495.0,9.0,0.0,
149.0,Keaton Mitchell,21.0,BAL,RB,8.0,2.0,11.0,9.0,93.0,10.3,0.0,5.0,63.6,32.0,1.1,11.6,81.8,8.5,47.0,396.0,2.0,19.0,68.1,60.0,8.4,49.5,5.9,56.0,8.7,489.0,2.0,0.0,
150.0,Chris Moore,30.0,TEN,WR,17.0,5.0,35.0,22.0,424.0,19.3,0.0,16.0,54.3,49.0,1.3,24.9,62.9,12.1,2.0,39.0,0.0,1.0,50.0,38.0,19.5,2.3,0.1,24.0,19.3,463.0,0.0,1.0,
151.0,Justin Watson,28.0,KAN,WR,16.0,8.0,53.0,27.0,460.0,17.0,3.0,21.0,50.9,41.0,1.7,28.8,50.9,8.7,0.0,0.0,0.0,0.0,,,,0.0,0.0,27.0,17.0,460.0,3.0,1.0,
152.0,Cade Otton,24.0,TAM,TE,17.0,17.0,67.0,47.0,455.0,9.7,4.0,22.0,49.3,27.0,2.8,26.8,70.1,6.8,0.0,0.0,0.0,0.0,,,,0.0,0.0,47.0,9.7,455.0,4.0,1.0,
153.0,Michael Thomas,30.0,NOR,WR,10.0,7.0,64.0,39.0,448.0,11.5,1.0,21.0,54.7,31.0,3.9,44.8,60.9,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,39.0,11.5,448.0,1.0,0.0,
154.0,Quentin Johnston,22.0,LAC,WR,17.0,10.0,67.0,38.0,431.0,11.3,2.0,20.0,47.8,57.0,2.2,25.4,56.7,6.4,3.0,9.0,0.0,0.0,33.3,6.0,3.0,0.5,0.2,41.0,10.7,440.0,2.0,0.0,
155.0,Joshua Kelley,26.0,LAC,RB,17.0,3.0,12.0,8.0,32.0,4.0,0.0,0.0,33.3,6.0,0.5,1.9,66.7,2.7,107.0,405.0,2.0,21.0,43.0,49.0,3.8,23.8,6.3,115.0,3.8,437.0,2.0,1.0,
156.0,Christian Watson,24.0,GNB,WR,9.0,9.0,53.0,28.0,422.0,15.1,5.0,20.0,50.9,77.0,3.1,46.9,52.8,8.0,4.0,11.0,0.0,1.0,25.0,13.0,2.8,1.2,0.4,32.0,13.5,433.0,5.0,0.0,
157.0,Robert Woods,31.0,HOU,WR,14.0,11.0,75.0,40.0,426.0,10.7,1.0,26.0,45.3,26.0,2.9,30.4,53.3,5.7,1.0,7.0,0.0,0.0,100.0,7.0,7.0,0.5,0.1,41.0,10.6,433.0,1.0,0.0,
158.0,Gerald Everett,29.0,LAC,TE,15.0,12.0,70.0,51.0,411.0,8.1,3.0,25.0,50.0,31.0,3.4,27.4,72.9,5.9,3.0,10.0,0.0,0.0,33.3,6.0,3.3,0.7,0.2,54.0,7.8,421.0,3.0,3.0,
159.0,Joshua Dobbs,28.0,2TM,QB,13.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,77.0,421.0,6.0,31.0,49.4,44.0,5.5,32.4,5.9,77.0,5.5,421.0,6.0,14.0,
159.0,Joshua Dobbs,28.0,ARI,QB,8.0,8.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,47.0,258.0,3.0,19.0,48.9,44.0,5.5,32.3,5.9,47.0,5.5,258.0,3.0,8.0,
159.0,Joshua Dobbs,28.0,MIN,QB,5.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,30.0,163.0,3.0,12.0,50.0,22.0,5.4,32.6,6.0,30.0,5.4,163.0,3.0,6.0,
160.0,Hunter Henry,29.0,NWE,TE,14.0,10.0,61.0,42.0,419.0,10.0,6.0,29.0,63.9,24.0,3.0,29.9,68.9,6.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,42.0,10.0,419.0,6.0,1.0,
161.0,Darnell Mooney,26.0,CHI,WR,15.0,14.0,61.0,31.0,414.0,13.4,1.0,20.0,41.0,41.0,2.1,27.6,50.8,6.8,2.0,5.0,0.0,0.0,0.0,3.0,2.5,0.3,0.1,33.0,12.7,419.0,1.0,0.0,
162.0,Latavius Murray,33.0,BUF,RB,16.0,4.0,22.0,17.0,119.0,7.0,0.0,7.0,45.5,22.0,1.1,7.4,77.3,5.4,79.0,300.0,4.0,27.0,57.0,29.0,3.8,18.8,4.9,96.0,4.4,419.0,4.0,1.0,
163.0,Michael Gallup,27.0,DAL,WR,17.0,13.0,57.0,34.0,418.0,12.3,2.0,19.0,50.9,41.0,2.0,24.6,59.6,7.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,34.0,12.3,418.0,2.0,0.0,
164.0,Jonathan Mingo,22.0,CAR,WR,15.0,14.0,85.0,43.0,418.0,9.7,0.0,15.0,32.9,40.0,2.9,27.9,50.6,4.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,43.0,9.7,418.0,0.0,1.0,
165.0,Noah Fant,26.0,SEA,TE,17.0,17.0,43.0,32.0,414.0,12.9,0.0,16.0,60.5,51.0,1.9,24.4,74.4,9.6,0.0,0.0,0.0,0.0,,,,0.0,0.0,32.0,12.9,414.0,0.0,0.0,
166.0,Clyde Edwards-Helaire,24.0,KAN,RB,15.0,3.0,22.0,17.0,188.0,11.1,1.0,7.0,50.0,48.0,1.1,12.5,77.3,8.5,70.0,223.0,1.0,12.0,40.0,20.0,3.2,14.9,4.7,87.0,4.7,411.0,2.0,0.0,
167.0,Isaiah Likely,23.0,BAL,TE,17.0,8.0,40.0,30.0,411.0,13.7,5.0,15.0,60.0,54.0,1.8,24.2,75.0,10.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,30.0,13.7,411.0,5.0,0.0,
168.0,Kendrick Bourne,28.0,NWE,WR,8.0,5.0,55.0,37.0,406.0,11.0,4.0,15.0,49.1,36.0,4.6,50.8,67.3,7.4,1.0,4.0,0.0,1.0,100.0,4.0,4.0,0.5,0.1,38.0,10.8,410.0,4.0,1.0,
169.0,Tre Tucker,22.0,LVR,WR,16.0,1.0,34.0,19.0,331.0,17.4,2.0,12.0,41.2,50.0,1.2,20.7,55.9,9.7,10.0,77.0,0.0,4.0,70.0,34.0,7.7,4.8,0.6,29.0,14.1,408.0,2.0,0.0,
170.0,Marvin Mims,21.0,DEN,WR,16.0,7.0,33.0,22.0,377.0,17.1,1.0,9.0,48.5,60.0,1.4,23.6,66.7,11.4,9.0,30.0,0.0,2.0,44.4,11.0,3.3,1.9,0.6,31.0,13.1,407.0,1.0,2.0,PBAP-2
171.0,Trey Palmer,22.0,TAM,WR,17.0,8.0,68.0,39.0,385.0,9.9,3.0,17.0,41.2,54.0,2.3,22.6,57.4,5.7,3.0,22.0,0.0,1.0,66.7,13.0,7.3,1.3,0.2,42.0,9.7,407.0,3.0,3.0,
172.0,Emari Demercado,24.0,ARI,RB,14.0,2.0,30.0,21.0,119.0,5.7,0.0,4.0,30.0,22.0,1.5,8.5,70.0,4.0,58.0,284.0,2.0,12.0,43.1,49.0,4.9,20.3,4.1,79.0,5.1,403.0,2.0,0.0,
173.0,DeVante Parker,30.0,NWE,WR,13.0,13.0,55.0,33.0,394.0,11.9,0.0,17.0,49.1,30.0,2.5,30.3,60.0,7.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,33.0,11.9,394.0,0.0,0.0,
174.0,Demarcus Robinson,29.0,LAR,WR,16.0,4.0,39.0,26.0,371.0,14.3,4.0,20.0,59.0,37.0,1.6,23.2,66.7,9.5,1.0,23.0,0.0,1.0,100.0,23.0,23.0,1.4,0.1,27.0,14.6,394.0,4.0,2.0,
175.0,Patrick Mahomes,28.0,KAN,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,75.0,389.0,0.0,27.0,50.7,25.0,5.2,24.3,4.7,75.0,5.2,389.0,0.0,5.0,PBAP MVP-7
176.0,Rashod Bateman,24.0,BAL,WR,16.0,12.0,56.0,32.0,367.0,11.5,1.0,20.0,50.0,29.0,2.0,22.9,57.1,6.6,1.0,18.0,0.0,1.0,100.0,18.0,18.0,1.1,0.1,33.0,11.7,385.0,1.0,0.0,
177.0,Jameson Williams,22.0,DET,WR,12.0,10.0,42.0,24.0,354.0,14.8,2.0,14.0,47.6,63.0,2.0,29.5,57.1,8.4,3.0,29.0,1.0,1.0,100.0,19.0,9.7,2.4,0.3,27.0,14.2,383.0,3.0,1.0,
178.0,Nelson Agholor,30.0,BAL,WR,17.0,3.0,45.0,35.0,381.0,10.9,4.0,19.0,55.6,37.0,2.1,22.4,77.8,8.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,35.0,10.9,381.0,4.0,1.0,
179.0,Jalin Hyatt,22.0,NYG,WR,17.0,7.0,40.0,23.0,373.0,16.2,0.0,11.0,47.5,58.0,1.4,21.9,57.5,9.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,23.0,16.2,373.0,0.0,1.0,
180.0,Kylen Granson,25.0,IND,TE,15.0,7.0,50.0,30.0,368.0,12.3,1.0,19.0,46.0,46.0,2.0,24.5,60.0,7.4,1.0,2.0,0.0,1.0,100.0,2.0,2.0,0.1,0.1,31.0,11.9,370.0,1.0,0.0,
181.0,Nick Westbrook-Ikhine,26.0,TEN,WR,14.0,9.0,45.0,28.0,370.0,13.2,3.0,18.0,57.8,33.0,2.0,26.4,62.2,8.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,28.0,13.2,370.0,3.0,0.0,
182.0,Juwan Johnson,27.0,NOR,TE,13.0,11.0,59.0,37.0,368.0,9.9,4.0,23.0,50.8,32.0,2.8,28.3,62.7,6.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,37.0,9.9,368.0,4.0,0.0,
183.0,Jamaal Williams,28.0,NOR,RB,13.0,4.0,20.0,18.0,62.0,3.4,0.0,1.0,30.0,12.0,1.4,4.8,90.0,3.1,106.0,306.0,1.0,19.0,39.6,17.0,2.9,23.5,8.2,124.0,3.0,368.0,1.0,1.0,
184.0,Durham Smythe,28.0,MIA,TE,16.0,14.0,43.0,35.0,366.0,10.5,0.0,22.0,72.1,22.0,2.2,22.9,81.4,8.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,35.0,10.5,366.0,0.0,0.0,
185.0,Tucker Kraft,23.0,GNB,TE,17.0,8.0,40.0,31.0,355.0,11.5,2.0,18.0,67.5,43.0,1.8,20.9,77.5,8.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,31.0,11.5,355.0,2.0,0.0,
186.0,Tanner Hudson,29.0,CIN,TE,12.0,1.0,50.0,39.0,352.0,9.0,1.0,21.0,58.0,26.0,3.3,29.3,78.0,7.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,39.0,9.0,352.0,1.0,0.0,
187.0,Luke Musgrave,23.0,GNB,TE,11.0,9.0,46.0,34.0,352.0,10.4,1.0,14.0,50.0,37.0,3.1,32.0,73.9,7.7,0.0,0.0,0.0,0.0,,,,0.0,0.0,34.0,10.4,352.0,1.0,0.0,
188.0,Brandon Powell,28.0,MIN,WR,17.0,2.0,44.0,29.0,324.0,11.2,1.0,18.0,50.0,28.0,1.7,19.1,65.9,7.4,5.0,17.0,0.0,1.0,60.0,9.0,3.4,1.0,0.3,34.0,10.0,341.0,1.0,1.0,
189.0,Russell Wilson,35.0,DEN,QB,15.0,15.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,80.0,341.0,3.0,38.0,55.0,21.0,4.3,22.7,5.3,80.0,4.3,341.0,3.0,10.0,
190.0,Trevor Lawrence,24.0,JAX,QB,16.0,16.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,,70.0,339.0,4.0,23.0,47.1,26.0,4.8,21.2,4.4,70.0,4.8,339.0,4.0,12.0,
191.0,Pierre Strong,25.0,CLE,RB,17.0,1.0,8.0,5.0,47.0,9.4,0.0,1.0,25.0,41.0,0.3,2.8,62.5,5.9,63.0,291.0,1.0,10.0,50.8,40.0,4.6,17.1,3.7,68.0,5.0,338.0,1.0,1.0,
192.0,Chase Brown,23.0,CIN,RB,12.0,0.0,15.0,14.0,156.0,11.1,1.0,4.0,53.3,54.0,1.2,13.0,93.3,10.4,44.0,179.0,0.0,6.0,34.1,31.0,4.1,14.9,3.7,58.0,5.8,335.0,1.0,1.0,
193.0,Royce Freeman,27.0,LAR,RB,14.0,0.0,2.0,1.0,13.0,13.0,0.0,1.0,50.0,13.0,0.1,0.9,50.0,6.5,77.0,319.0,2.0,17.0,51.9,23.0,4.1,22.8,5.5,78.0,4.3,332.0,2.0,0.0,
194.0,Zay Jones,28.0,JAX,WR,9.0,7.0,64.0,34.0,321.0,9.4,2.0,14.0,43.8,36.0,3.8,35.7,53.1,5.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,34.0,9.4,321.0,2.0,0.0,
195.0,Trenton Irwin,28.0,CIN,WR,16.0,5.0,32.0,25.0,316.0,12.6,1.0,15.0,59.4,32.0,1.6,19.8,78.1,9.9,0.0,0.0,0.0,0.0,,,,0.0,0.0,25.0,12.6,316.0,1.0,2.0,
196.0,Marquez Valdes-Scantling,29.0,KAN,WR,16.0,10.0,42.0,21.0,315.0,15.0,1.0,14.0,40.5,46.0,1.3,19.7,50.0,7.5,0.0,0.0,0.0,0.0,,,,0.0,0.0,21.0,15.0,315.0,1.0,1.0,
197.0,Allen Lazard,28.0,NYJ,WR,14.0,12.0,49.0,23.0,311.0,13.5,1.0,17.0,40.8,39.0,1.6,22.2,46.9,6.3,0.0,0.0,0.0,0.0,,,,0.0,0.0,23.0,13.5,311.0,1.0,0.0,
198.0,Pat Freiermuth,25.0,PIT,TE,12.0,9.0,47.0,32.0,308.0,9.6,2.0,17.0,48.9,29.0,2.7,25.7,68.1,6.6,0.0,0.0,0.0,0.0,,,,0.0,0.0,32.0,9.6,308.0,2.0,0.0,
199.0,Noah Gray,24.0,KAN,TE,17.0,10.0,41.0,28.0,305.0,10.9,2.0,16.0,53.7,34.0,1.6,17.9,68.3,7.4,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.1,0.1,29.0,10.6,306.0,2.0,0.0,
200.0,Michael Mayer,22.0,LVR,TE,14.0,12.0,40.0,27.0,304.0,11.3,2.0,19.0,60.0,32.0,1.9,21.7,67.5,7.6,0.0,0.0,0.0,0.0,,,,0.0,0.0,27.0,11.3,304.0,2.0,0.0,
201.0,Xavier Gipson,22.0,NYJ,WR,17.0,3.0,38.0,21.0,229.0,10.9,0.0,9.0,34.2,36.0,1.2,13.5,55.3,6.0,8.0,68.0,1.0,4.0,62.5,18.0,8.5,4.0,0.5,29.0,10.2,297.0,1.0,5.0,
202.0,Cedrick Wilson Jr.,28.0,MIA,WR,15.0,3.0,38.0,22.0,296.0,13.5,3.0,14.0,47.4,31.0,1.5,19.7,57.9,7.8,0.0,0.0,0.0,0.0,,,,0.0,0.0,22.0,13.5,296.0,3.0,0.0,
